month_date,bin,job_typeid,ownership_id,borough,date_filed,date_completed,time_of_completion
2021-07-01,3035770,2,1,Brooklyn,2020-12-31,2021-07-20,201
2021-08-01,3083134,2,1,Brooklyn,2020-09-08,2021-08-14,340
2022-06-01,3111366,2,1,Brooklyn,2020-09-08,2022-06-30,660
2021-09-01,3428899,2,1,Brooklyn,2020-09-28,2021-09-13,350
2021-08-01,3119191,2,1,Brooklyn,2020-09-28,2021-08-27,333
2021-04-01,3016754,2,1,Brooklyn,2020-10-13,2021-04-01,170
2021-04-01,3014493,2,1,Brooklyn,2021-02-05,2021-04-29,83
2021-06-01,3114218,2,1,Brooklyn,2020-10-21,2021-06-24,246
2021-08-01,3429828,2,1,Brooklyn,2020-10-23,2021-08-27,308
2021-03-01,3429121,2,1,Brooklyn,2020-10-23,2021-03-10,138
2022-01-01,3121675,2,1,Brooklyn,2020-11-05,2022-01-25,446
2021-04-01,3002706,2,1,Brooklyn,2020-12-02,2021-04-30,149
2021-06-01,3328113,2,1,Brooklyn,2021-01-21,2021-06-29,159
2021-07-01,3071260,2,1,Brooklyn,2021-05-27,2021-07-16,50
2021-03-01,3099029,2,1,Brooklyn,2020-11-05,2021-03-09,124
2021-03-01,3209568,2,1,Brooklyn,2020-12-01,2021-03-10,99
2022-01-01,3327287,2,1,Brooklyn,2021-01-28,2022-01-26,363
2021-02-01,3117948,2,1,Brooklyn,2020-12-09,2021-02-11,64
2021-10-01,3427335,2,1,Brooklyn,2020-12-03,2021-10-21,322
2021-10-01,3001454,2,1,Brooklyn,2020-12-09,2021-10-05,300
2021-10-01,3329456,2,1,Brooklyn,2020-12-09,2021-10-07,302
2021-09-01,3341529,2,1,Brooklyn,2020-12-09,2021-09-13,278
2021-09-01,3001455,2,1,Brooklyn,2020-12-09,2021-09-13,278
2021-09-01,3001451,2,1,Brooklyn,2020-12-09,2021-09-13,278
2021-10-01,3001452,2,1,Brooklyn,2020-12-09,2021-10-05,300
2021-09-01,3001453,2,1,Brooklyn,2020-12-09,2021-09-13,278
2021-05-01,3429299,2,1,Brooklyn,2020-12-21,2021-05-27,157
2021-04-01,3429430,2,1,Brooklyn,2020-12-17,2021-04-16,120
2021-02-01,3114187,2,1,Brooklyn,2020-12-17,2021-02-16,61
2021-06-01,3114012,2,1,Brooklyn,2020-12-17,2021-06-04,169
2022-06-01,3171326,2,1,Brooklyn,2022-02-18,2022-06-24,126
2022-03-01,3056533,2,1,Brooklyn,2021-02-08,2022-03-24,409
2022-11-01,3120381,2,1,Brooklyn,2021-01-14,2022-11-28,683
2022-02-01,3129926,2,1,Brooklyn,2021-02-09,2022-02-28,384
2021-06-01,3129901,2,1,Brooklyn,2021-03-08,2021-06-03,87
2021-05-01,3045825,2,1,Brooklyn,2021-03-12,2021-05-19,68
2021-10-01,3429187,2,1,Brooklyn,2021-03-05,2021-10-05,214
2021-07-01,3180980,2,1,Brooklyn,2021-03-05,2021-07-06,123
2021-07-01,3180981,2,1,Brooklyn,2021-03-05,2021-07-06,123
2021-07-01,3065759,2,1,Brooklyn,2021-03-26,2021-07-13,109
2021-07-01,3128788,2,1,Brooklyn,2021-03-19,2021-07-09,112
2022-02-01,3129344,2,1,Brooklyn,2021-03-23,2022-02-18,332
2021-12-01,3068154,2,1,Brooklyn,2021-03-25,2021-12-30,280
2021-12-01,3387918,2,1,Brooklyn,2021-04-14,2021-12-08,238
2021-09-01,3068493,2,1,Brooklyn,2021-04-13,2021-09-15,155
2021-08-01,3064212,2,1,Brooklyn,2021-04-13,2021-08-25,134
2021-11-01,3114056,2,1,Brooklyn,2021-04-14,2021-11-23,223
2022-01-01,3011464,2,1,Brooklyn,2021-06-21,2022-01-19,212
2022-01-01,3011465,2,1,Brooklyn,2021-06-21,2022-01-05,198
2022-01-01,3427368,2,1,Brooklyn,2021-06-21,2022-01-19,212
2022-05-01,3206005,2,1,Brooklyn,2021-04-23,2022-05-26,398
2022-02-01,3429201,2,1,Brooklyn,2021-04-19,2022-02-10,297
2021-11-01,3046160,2,1,Brooklyn,2021-08-30,2021-11-16,78
2022-03-01,3084024,2,1,Brooklyn,2021-11-05,2022-03-11,126
2022-04-01,3086554,2,1,Brooklyn,2021-04-27,2022-04-01,339
2021-07-01,3008172,2,1,Brooklyn,2021-04-28,2021-07-06,69
2022-07-01,3211191,2,1,Brooklyn,2021-05-11,2022-07-15,430
2021-07-01,3103152,2,1,Brooklyn,2021-06-03,2021-07-23,50
2021-08-01,3070779,2,1,Brooklyn,2021-05-13,2021-08-05,84
2022-05-01,3037592,2,1,Brooklyn,2021-06-03,2022-05-18,349
2022-09-01,3062080,2,1,Brooklyn,2021-08-05,2022-09-08,399
2021-08-01,3430176,2,1,Brooklyn,2021-05-12,2021-08-09,89
2022-08-01,3062082,2,1,Brooklyn,2021-08-05,2022-08-30,390
2022-08-01,3062083,2,1,Brooklyn,2021-08-05,2022-08-30,390
2022-03-01,3175257,2,1,Brooklyn,2021-05-17,2022-03-17,304
2022-06-01,3079253,2,1,Brooklyn,2021-05-28,2022-06-30,398
2021-10-01,3188267,2,1,Brooklyn,2021-05-20,2021-10-06,139
2022-12-01,3126894,2,1,Brooklyn,2022-08-05,2022-12-27,144
2022-08-01,3141652,2,1,Brooklyn,2022-06-07,2022-08-03,57
2022-08-01,3429457,1,1,Brooklyn,2020-07-17,2022-08-22,766
2022-07-01,3429013,1,1,Brooklyn,2020-08-05,2022-07-21,715
2022-08-01,3088470,1,1,Brooklyn,2020-09-09,2022-08-16,706
2022-11-01,3427464,2,1,Brooklyn,2022-09-01,2022-11-23,83
2022-11-01,3129671,2,1,Brooklyn,2022-09-23,2022-11-30,68
2020-06-01,3428835,2,1,Brooklyn,2019-10-16,2020-06-30,258
2019-05-01,3425341,1,1,Brooklyn,2017-09-07,2019-05-23,623
2018-09-01,3325347,2,1,Brooklyn,2017-11-14,2018-09-17,307
2020-01-01,3006398,2,1,Brooklyn,2018-01-04,2020-01-14,740
2020-01-01,3428878,2,1,Brooklyn,2018-01-04,2020-01-14,740
2020-02-01,3425590,1,1,Brooklyn,2017-10-19,2020-02-13,847
2022-03-01,3429315,1,1,Brooklyn,2017-09-26,2022-03-22,1638
2020-10-01,3319656,1,1,Brooklyn,2017-09-27,2020-10-30,1129
2021-06-01,4216505,1,1,Queens,2000-03-15,2021-06-08,7755
2016-07-01,4539076,1,1,Queens,2000-04-07,2016-07-15,5943
2022-06-01,3395220,2,1,Brooklyn,2022-02-28,2022-06-16,108
2022-07-01,3246952,2,1,Brooklyn,2022-03-02,2022-07-07,127
2022-10-01,3065680,2,1,Brooklyn,2022-04-07,2022-10-12,188
2022-10-01,3171430,2,1,Brooklyn,2022-08-25,2022-10-04,40
2022-08-01,3069114,2,1,Brooklyn,2022-03-30,2022-08-26,149
2019-11-01,4536433,1,1,Queens,2000-11-22,2019-11-12,6929
2019-12-01,4618417,1,1,Queens,2001-01-28,2019-12-18,6898
2019-03-01,4618418,1,1,Queens,2001-01-28,2019-03-02,6607
2019-02-01,4618419,1,1,Queens,2001-01-28,2019-02-09,6586
2019-05-01,4618420,1,1,Queens,2001-01-28,2019-05-06,6672
2019-05-01,4618421,1,1,Queens,2001-01-28,2019-05-07,6673
2018-10-01,4618422,1,1,Queens,2001-01-28,2018-10-04,6458
2019-04-01,4618423,1,1,Queens,2001-01-28,2019-04-26,6662
2019-04-01,4618424,1,1,Queens,2001-01-28,2019-04-26,6662
2019-04-01,4618426,1,1,Queens,2001-01-28,2019-04-16,6652
2019-04-01,4618427,1,1,Queens,2001-01-28,2019-04-16,6652
2019-04-01,4618428,1,1,Queens,2001-01-28,2019-04-16,6652
2019-04-01,4618429,1,1,Queens,2001-01-28,2019-04-06,6642
2019-03-01,4618430,1,1,Queens,2001-01-28,2019-03-13,6618
2018-10-01,4618431,1,1,Queens,2001-01-28,2018-10-04,6458
2019-03-01,4618432,1,1,Queens,2001-01-28,2019-03-15,6620
2019-03-01,4618433,1,1,Queens,2001-01-28,2019-03-05,6610
2019-02-01,4618416,1,1,Queens,2001-01-28,2019-02-19,6596
2019-03-01,4618415,1,1,Queens,2001-01-28,2019-03-09,6614
2019-04-01,4618414,1,1,Queens,2001-01-28,2019-04-25,6661
2019-03-01,4618413,1,1,Queens,2001-01-28,2019-03-13,6618
2019-02-01,4618412,1,1,Queens,2001-01-28,2019-02-20,6597
2019-02-01,4618411,1,1,Queens,2001-01-28,2019-02-19,6596
2019-02-01,4618409,1,1,Queens,2001-01-28,2019-02-19,6596
2019-02-01,4618408,1,1,Queens,2001-01-28,2019-02-19,6596
2022-11-01,3429437,1,1,Brooklyn,2020-12-21,2022-11-28,707
2019-08-01,4618406,1,1,Queens,2001-01-28,2019-08-13,6771
2016-10-01,4536609,1,1,Queens,2001-08-30,2016-10-14,5524
2016-08-01,4044614,1,1,Queens,2001-09-11,2016-08-01,5438
2016-07-01,4463514,1,1,Queens,2001-09-11,2016-07-25,5431
2019-04-01,4302215,1,1,Queens,2002-02-15,2019-04-04,6257
2018-08-01,4464027,1,1,Queens,2002-03-14,2018-08-29,6012
2017-01-01,4616405,1,1,Queens,2002-04-09,2017-01-31,5411
2018-06-01,4600289,1,1,Queens,2002-05-29,2018-06-22,5868
2018-05-01,4600290,1,1,Queens,2002-05-29,2018-05-31,5846
2018-05-01,4607315,1,1,Queens,2002-05-29,2018-05-31,5846
2021-01-01,4535816,1,1,Queens,2001-06-20,2021-01-08,7142
2020-01-01,4620037,1,1,Queens,2001-06-28,2020-01-22,6782
2020-01-01,4537580,1,1,Queens,2001-06-28,2020-01-21,6781
2020-03-01,4619216,1,1,Queens,2003-03-06,2020-03-20,6224
2017-05-01,4536149,1,1,Queens,2003-04-11,2017-05-25,5158
2020-03-01,4619215,1,1,Queens,2003-03-06,2020-03-20,6224
2020-01-01,4619211,1,1,Queens,2003-03-06,2020-01-29,6173
2020-03-01,4619212,1,1,Queens,2003-03-06,2020-03-03,6207
2020-01-01,4619213,1,1,Queens,2003-03-06,2020-01-29,6173
2020-02-01,4619214,1,1,Queens,2003-03-06,2020-02-25,6200
2018-02-01,4616921,1,1,Queens,2003-08-19,2018-02-16,5295
2018-02-01,4616915,1,1,Queens,2003-08-19,2018-02-28,5307
2018-02-01,4616922,1,1,Queens,2003-08-19,2018-02-16,5295
2018-03-01,4616918,1,1,Queens,2003-08-19,2018-03-07,5314
2018-02-01,4616914,1,1,Queens,2003-08-19,2018-02-16,5295
2021-11-01,4541519,1,1,Queens,2003-10-09,2021-11-16,6613
2016-03-01,4043675,1,1,Queens,2003-10-27,2016-03-10,4518
2016-12-01,4533676,1,1,Queens,2003-09-10,2016-12-19,4849
2016-07-01,4611197,1,1,Queens,2003-09-12,2016-07-25,4700
2019-07-01,4618425,1,1,Queens,2003-01-09,2019-07-16,6032
2019-02-01,4618405,1,1,Queens,2003-01-09,2019-02-09,5875
2022-03-01,4541700,1,1,Queens,2004-01-30,2022-03-17,6621
2022-01-01,4180404,1,1,Queens,2004-03-22,2022-01-05,6498
2019-06-01,4590552,1,1,Queens,2004-04-01,2019-06-19,5557
2019-06-01,4615773,1,1,Queens,2004-04-01,2019-06-21,5559
2019-06-01,4615769,1,1,Queens,2004-04-01,2019-06-03,5541
2019-06-01,4615770,1,1,Queens,2004-04-01,2019-06-06,5544
2019-06-01,4615771,1,1,Queens,2004-04-01,2019-06-21,5559
2019-02-01,4615960,1,1,Queens,2004-04-05,2019-02-11,5425
2019-02-01,4617595,1,1,Queens,2004-04-05,2019-02-11,5425
2019-02-01,4615959,1,1,Queens,2004-04-05,2019-02-13,5427
2019-02-01,4616364,1,1,Queens,2004-04-05,2019-02-13,5427
2019-02-01,4590556,1,1,Queens,2004-04-05,2019-02-13,5427
2019-06-01,4615772,1,1,Queens,2004-04-05,2019-06-21,5555
2016-09-01,4532975,1,1,Queens,2004-04-08,2016-09-07,4535
2021-09-01,4594939,1,1,Queens,2004-04-23,2021-09-02,6341
2021-01-01,4532781,1,2,Queens,2004-04-23,2021-01-21,6117
2021-01-01,4594938,1,2,Queens,2004-04-23,2021-01-21,6117
2018-03-01,4616919,1,1,Queens,2003-08-07,2018-03-08,5327
2021-07-01,4535205,1,1,Queens,2004-05-10,2021-07-19,6279
2016-10-01,4617384,1,1,Queens,2004-05-26,2016-10-19,4529
2016-09-01,4617383,1,1,Queens,2004-05-26,2016-09-07,4487
2019-09-01,4591394,1,1,Queens,2004-09-01,2019-09-25,5502
2018-03-01,4531672,1,1,Queens,2004-09-07,2018-03-28,4950
2017-11-01,4567675,1,1,Queens,2003-12-03,2017-11-30,5111
2017-11-01,4567679,1,1,Queens,2003-12-03,2017-11-30,5111
2017-11-01,4567682,1,1,Queens,2003-12-03,2017-11-30,5111
2017-11-01,4467639,1,1,Queens,2003-12-03,2017-11-30,5111
2017-10-01,4539331,1,1,Queens,2004-02-13,2017-10-07,4985
2022-03-01,4536322,1,1,Queens,2004-09-16,2022-03-17,6391
2016-03-01,4600591,1,1,Queens,2004-12-06,2016-03-10,4112
2018-03-01,4616933,1,1,Queens,2005-05-24,2018-03-23,4686
2018-01-01,4616950,1,1,Queens,2005-05-24,2018-01-17,4621
2018-02-01,4616957,1,1,Queens,2005-05-24,2018-02-14,4649
2018-01-01,4616953,1,1,Queens,2005-05-24,2018-01-18,4622
2017-12-01,4616955,1,1,Queens,2005-05-24,2017-12-26,4599
2017-12-01,4616951,1,1,Queens,2005-05-24,2017-12-26,4599
2018-01-01,4616948,1,1,Queens,2005-05-24,2018-01-03,4607
2019-11-01,4531245,1,1,Queens,2004-12-21,2019-11-27,5454
2018-03-01,4616923,1,1,Queens,2004-10-04,2018-03-07,4902
2017-12-01,4616910,1,1,Queens,2004-10-04,2017-12-26,4831
2018-03-01,4616924,1,1,Queens,2004-10-04,2018-03-06,4901
2018-01-01,4616925,1,1,Queens,2004-10-04,2018-01-16,4852
2017-12-01,4616926,1,1,Queens,2004-10-04,2017-12-26,4831
2017-12-01,4596927,1,1,Queens,2004-10-04,2017-12-26,4831
2018-01-01,4616927,1,1,Queens,2004-10-04,2018-01-11,4847
2020-01-01,4281286,1,1,Queens,2004-10-08,2020-01-13,5575
2019-03-01,4293856,1,1,Queens,2005-01-07,2019-03-07,5172
2021-07-01,4591118,1,2,Queens,2004-03-03,2021-07-12,6340
2021-09-01,4591117,1,2,Queens,2004-03-03,2021-09-29,6419
2021-07-01,4591119,1,2,Queens,2004-03-03,2021-07-12,6340
2017-03-01,4178140,1,2,Queens,2005-03-14,2017-03-23,4392
2019-06-01,4101276,1,1,Queens,2005-01-31,2019-06-17,5250
2020-08-01,4207884,1,1,Queens,2005-03-15,2020-08-18,5635
2017-12-01,4188890,1,1,Queens,2005-03-24,2017-12-12,4646
2022-11-01,4599557,1,1,Queens,2005-03-24,2022-11-09,6439
2017-12-01,4537359,1,1,Queens,2005-03-25,2017-12-07,4640
2017-06-01,4537358,1,1,Queens,2005-03-25,2017-06-01,4451
2017-12-01,4537357,1,1,Queens,2005-03-25,2017-12-07,4640
2020-08-01,4537658,1,1,Queens,2005-03-28,2020-08-20,5624
2020-08-01,4607278,1,1,Queens,2005-03-28,2020-08-20,5624
2017-07-01,4165461,1,1,Queens,2005-04-05,2017-07-11,4480
2021-06-01,4155791,1,1,Queens,2005-04-12,2021-06-17,5910
2017-12-01,4598351,1,1,Queens,2005-05-26,2017-12-01,4572
2018-02-01,4616909,1,1,Queens,2005-06-02,2018-02-21,4647
2018-01-01,4616939,1,1,Queens,2005-06-01,2018-01-16,4612
2018-01-01,4616962,1,1,Queens,2005-06-01,2018-01-18,4614
2018-01-01,4616961,1,1,Queens,2005-06-01,2018-01-18,4614
2018-01-01,4616942,1,1,Queens,2005-06-01,2018-01-16,4612
2018-01-01,4616937,1,1,Queens,2005-06-01,2018-01-16,4612
2018-01-01,4616960,1,1,Queens,2005-06-01,2018-01-18,4614
2018-01-01,4616958,1,1,Queens,2005-06-01,2018-01-18,4614
2018-01-01,4616954,1,1,Queens,2005-06-01,2018-01-16,4612
2018-01-01,4616959,1,1,Queens,2005-06-01,2018-01-18,4614
2016-01-01,4303609,1,1,Queens,2005-06-17,2016-01-06,3855
2017-03-01,4231618,1,1,Queens,2005-06-27,2017-03-09,4273
2017-07-01,4465340,1,1,Queens,2005-07-06,2017-07-21,4398
2022-11-01,4137800,1,1,Queens,2005-07-27,2022-11-03,6308
2018-05-01,4537563,1,1,Queens,2005-07-29,2018-05-30,4688
2019-06-01,4615768,1,1,Queens,2005-08-02,2019-06-03,5053
2019-04-01,4574742,1,1,Queens,2005-08-08,2019-04-17,5000
2021-01-01,4534946,1,1,Queens,2005-08-11,2021-01-15,5636
2019-02-01,4615947,1,1,Queens,2005-08-11,2019-02-11,4932
2021-11-01,4208450,1,1,Queens,2005-09-26,2021-11-17,5896
2016-06-01,4043642,1,1,Queens,2005-10-05,2016-06-28,3919
2019-05-01,4607277,1,1,Queens,2005-05-13,2019-05-02,5102
2020-02-01,4032024,1,1,Queens,2005-05-18,2020-02-25,5396
2019-06-01,4543132,1,1,Queens,2005-10-27,2019-06-13,4977
2016-06-01,4539361,1,1,Queens,2005-10-26,2016-06-30,3900
2018-05-01,4540393,1,1,Queens,2005-11-01,2018-05-23,4586
2018-05-01,4540394,1,1,Queens,2005-11-01,2018-05-23,4586
2017-09-01,4594569,1,1,Queens,2005-11-18,2017-09-11,4315
2017-09-01,4594568,1,1,Queens,2005-11-18,2017-09-11,4315
2017-06-01,4016095,1,2,Queens,2005-11-30,2017-06-21,4221
2019-01-01,4533005,1,1,Queens,2006-01-13,2019-01-22,4757
2017-10-01,4000184,1,1,Queens,2006-01-17,2017-10-17,4291
2021-09-01,4623836,1,1,Queens,2006-01-05,2021-09-14,5731
2019-08-01,4159566,1,1,Queens,2006-01-20,2019-08-16,4956
2018-02-01,4531678,1,1,Queens,2006-02-03,2018-02-05,4385
2018-05-01,4593631,1,1,Queens,2005-08-24,2018-05-18,4650
2016-04-01,4079432,1,1,Queens,2006-02-09,2016-04-13,3716
2017-08-01,4069976,1,1,Queens,2006-02-16,2017-08-15,4198
2019-03-01,4610805,1,1,Queens,2006-02-06,2019-03-13,4783
2017-05-01,4597007,1,1,Queens,2006-03-09,2017-05-10,4080
2016-01-01,4534862,1,1,Queens,2006-02-23,2016-01-27,3625
2019-04-01,4292881,1,1,Queens,2006-04-27,2019-04-11,4732
2022-04-01,4010636,1,1,Queens,2006-04-28,2022-04-26,5842
2017-02-01,4594249,1,1,Queens,2006-05-12,2017-02-06,3923
2017-12-01,4049829,1,1,Queens,2006-05-15,2017-12-15,4232
2016-04-01,4607857,1,1,Queens,2006-06-19,2016-04-14,3587
2016-04-01,4209726,1,1,Queens,2006-06-19,2016-04-14,3587
2016-05-01,4607858,1,1,Queens,2006-06-19,2016-05-12,3615
2016-04-01,4607856,1,1,Queens,2006-06-22,2016-04-28,3598
2018-08-01,4620201,1,1,Queens,2006-06-22,2018-08-14,4436
2020-02-01,4534469,1,1,Queens,2006-04-03,2020-02-28,5079
2020-02-01,4534468,1,1,Queens,2006-04-03,2020-02-28,5079
2018-01-01,4594810,1,1,Queens,2006-04-05,2018-01-29,4317
2021-06-01,4596057,1,1,Queens,2006-04-17,2021-06-28,5551
2021-02-01,4618856,1,1,Queens,2006-04-19,2021-02-19,5420
2020-12-01,4618857,1,1,Queens,2006-04-19,2020-12-16,5355
2017-02-01,4533126,1,1,Queens,2006-05-19,2017-02-06,3916
2018-04-01,4527832,1,1,Queens,2006-08-18,2018-04-04,4247
2018-04-01,4198012,1,1,Queens,2006-08-22,2018-04-23,4262
2018-10-01,4618574,1,1,Queens,2006-08-22,2018-10-11,4433
2022-11-01,4117159,1,1,Queens,2006-10-13,2022-11-18,5880
2017-08-01,4610272,1,2,Queens,2006-10-23,2017-08-21,3955
2022-09-01,4537757,1,1,Queens,2006-10-26,2022-09-27,5815
2017-03-01,4617165,1,1,Queens,2006-11-01,2017-03-23,3795
2017-05-01,4096421,1,1,Queens,2006-11-13,2017-05-18,3839
2018-10-01,4619210,1,1,Queens,2006-11-28,2018-10-05,4329
2018-10-01,4616517,1,1,Queens,2006-12-01,2018-10-05,4326
2018-10-01,4616516,1,1,Queens,2006-11-29,2018-10-05,4328
2019-06-01,4169224,1,1,Queens,2006-08-29,2019-06-05,4663
2021-08-01,4624212,1,1,Queens,2006-08-30,2021-08-04,5453
2021-11-01,4619934,1,1,Queens,2007-01-25,2021-11-10,5403
2021-11-01,4619933,1,1,Queens,2007-01-25,2021-11-19,5412
2021-12-01,4619932,1,1,Queens,2007-01-25,2021-12-08,5431
2021-10-01,4206876,1,1,Queens,2007-01-25,2021-10-26,5388
2021-10-01,4619898,1,1,Queens,2007-01-25,2021-10-19,5381
2021-01-01,4623889,1,1,Queens,2006-09-20,2021-01-29,5245
2020-02-01,4539186,1,1,Queens,2007-04-16,2020-02-04,4677
2020-03-01,4538902,1,1,Queens,2007-04-16,2020-03-10,4712
2018-10-01,4052202,1,1,Queens,2007-04-26,2018-10-04,4179
2019-07-01,4617749,1,1,Queens,2007-05-03,2019-07-25,4466
2019-07-01,4617750,1,1,Queens,2007-05-03,2019-07-30,4471
2019-06-01,4260357,1,1,Queens,2007-05-11,2019-06-14,4417
2022-10-01,4537267,1,1,Queens,2007-05-25,2022-10-21,5628
2016-10-01,4617229,1,1,Queens,2007-06-04,2016-10-19,3425
2022-02-01,4617776,1,1,Queens,2007-04-05,2022-02-04,5419
2019-08-01,4618356,1,1,Queens,2007-07-19,2019-08-14,4409
2016-09-01,4617260,1,1,Queens,2007-08-06,2016-09-19,3332
2019-10-01,4539113,1,1,Queens,2007-08-27,2019-10-18,4435
2016-05-01,4052642,1,1,Queens,2007-09-06,2016-05-14,3173
2021-10-01,4610409,1,1,Queens,2007-09-07,2021-10-15,5152
2019-05-01,4519734,1,1,Queens,2007-09-24,2019-05-17,4253
2017-10-01,4618207,1,1,Queens,2007-09-24,2017-10-13,3672
2017-02-01,4127376,1,1,Queens,2007-09-24,2017-02-13,3430
2022-04-01,4141876,1,1,Queens,2007-10-11,2022-04-12,5297
2016-04-01,4607894,1,1,Queens,2007-10-25,2016-04-28,3108
2017-10-01,4616688,1,1,Queens,2007-11-07,2017-10-03,3618
2016-09-01,4607893,1,1,Queens,2007-11-07,2016-09-07,3227
2019-06-01,4620275,1,2,Queens,2007-11-07,2019-06-20,4243
2018-08-01,4192948,1,1,Queens,2007-12-06,2018-08-13,3903
2016-07-01,4213559,1,1,Queens,2007-12-06,2016-07-14,3143
2016-08-01,4596916,1,1,Queens,2008-02-25,2016-08-01,3080
2016-04-01,4001778,1,1,Queens,2008-03-12,2016-04-21,2962
2018-03-01,4619805,1,2,Queens,2008-03-18,2018-03-09,3643
2021-01-01,4617115,1,1,Queens,2008-03-12,2021-01-13,4690
2017-07-01,4596230,1,1,Queens,2008-03-19,2017-07-25,3415
2016-08-01,4616467,1,1,Queens,2008-03-25,2016-08-09,3059
2016-04-01,4616468,1,1,Queens,2008-03-25,2016-04-05,2933
2016-11-01,4614936,1,1,Queens,2008-04-02,2016-11-02,3136
2019-05-01,4227537,1,1,Queens,2008-08-01,2019-05-09,3933
2017-06-01,4530026,1,1,Queens,2008-04-07,2017-06-14,3355
2017-02-01,4541432,1,1,Queens,2008-05-22,2017-02-13,3189
2020-08-01,4000093,1,1,Queens,2008-05-21,2020-08-13,4467
2019-03-01,4542913,1,1,Queens,2008-05-27,2019-03-14,3943
2019-07-01,4617249,1,1,Queens,2008-06-04,2019-07-10,4053
2016-03-01,4464786,1,1,Queens,2008-06-04,2016-03-15,2841
2016-10-01,4617152,1,1,Queens,2007-06-04,2016-10-25,3431
2016-01-01,4596168,1,1,Queens,2007-06-06,2016-01-06,3136
2016-10-01,4611486,1,1,Queens,2007-06-07,2016-10-26,3429
2020-02-01,4611296,1,1,Queens,2007-06-12,2020-02-12,4628
2017-04-01,4614638,1,1,Queens,2007-06-12,2017-04-19,3599
2017-04-01,4614639,1,1,Queens,2007-06-12,2017-04-19,3599
2018-06-01,4207030,1,1,Queens,2007-06-18,2018-06-08,4008
2018-06-01,4525645,1,1,Queens,2007-06-18,2018-06-15,4015
2016-06-01,4595991,1,1,Queens,2008-01-14,2016-06-08,3068
2017-04-01,4620394,1,1,Queens,2008-01-17,2017-04-07,3368
2018-02-01,4466336,1,1,Queens,2008-01-17,2018-02-01,3668
2016-06-01,4109588,1,1,Queens,2008-03-11,2016-06-29,3032
2016-06-01,4010723,1,2,Queens,2008-01-24,2016-06-22,3072
2021-05-01,4210523,1,1,Queens,2006-03-13,2021-05-18,5545
2016-08-01,4014802,1,1,Queens,2008-02-07,2016-08-10,3107
2017-07-01,4594898,1,1,Queens,2008-08-01,2017-07-14,3269
2018-01-01,4155814,1,1,Queens,2008-08-12,2018-01-08,3436
2021-04-01,4004384,2,1,Queens,2008-08-14,2021-04-06,4618
2022-06-01,4536628,1,1,Queens,2006-03-24,2022-06-17,5929
2022-11-01,4536626,1,1,Queens,2006-03-24,2022-11-22,6087
2022-06-01,4536627,1,1,Queens,2006-03-24,2022-06-17,5929
2022-06-01,4536629,1,1,Queens,2006-03-24,2022-06-29,5941
2022-01-01,4536624,1,1,Queens,2006-03-22,2022-01-03,5766
2022-01-01,4536625,1,1,Queens,2006-03-24,2022-01-03,5764
2022-01-01,4536623,1,1,Queens,2006-03-24,2022-01-03,5764
2022-11-01,4536630,1,1,Queens,2006-03-22,2022-11-29,6096
2021-12-01,4536631,1,1,Queens,2006-03-22,2021-12-28,5760
2021-12-01,4536632,1,1,Queens,2006-03-22,2021-12-08,5740
2018-04-01,4465897,1,1,Queens,2008-07-28,2018-04-09,3542
2018-10-01,4617746,1,1,Queens,2008-12-03,2018-10-09,3597
2016-10-01,4250647,1,1,Queens,2008-12-19,2016-10-05,2847
2019-04-01,4618440,1,1,Queens,2008-12-29,2019-04-05,3749
2019-03-01,4608768,1,1,Queens,2009-03-03,2019-03-02,3651
2016-03-01,4596561,1,1,Queens,2009-03-04,2016-03-09,2562
2016-06-01,4618542,1,1,Queens,2009-03-04,2016-06-16,2661
2016-02-01,4618543,1,1,Queens,2009-03-04,2016-02-19,2543
2017-03-01,4098703,1,1,Queens,2009-03-06,2017-03-14,2930
2020-06-01,4464655,1,1,Queens,2009-03-09,2020-06-03,4104
2017-10-01,4618386,1,1,Queens,2009-03-13,2017-10-24,3147
2022-11-01,4113055,1,1,Queens,2009-03-19,2022-11-18,4992
2016-01-01,4172613,1,1,Queens,2009-03-20,2016-01-28,2505
2020-07-01,4605802,1,1,Queens,2009-06-10,2020-07-09,4047
2016-06-01,4607469,1,1,Queens,2009-06-09,2016-06-27,2575
2016-06-01,4596565,1,1,Queens,2009-06-09,2016-06-20,2568
2016-04-01,4596027,1,1,Queens,2009-06-10,2016-04-21,2507
2016-03-01,4596028,1,1,Queens,2009-06-10,2016-03-16,2471
2016-02-01,4596295,1,1,Queens,2009-06-10,2016-02-18,2444
2016-08-01,4596292,1,1,Queens,2009-06-10,2016-08-01,2609
2016-03-01,4596289,1,1,Queens,2009-06-10,2016-03-15,2470
2016-04-01,4596556,1,1,Queens,2009-06-10,2016-04-01,2487
2016-02-01,4596551,1,1,Queens,2009-06-10,2016-02-16,2442
2016-03-01,4596548,1,1,Queens,2009-06-10,2016-03-16,2471
2016-03-01,4596547,1,1,Queens,2009-06-10,2016-03-15,2470
2016-03-01,4596545,1,3,Queens,2009-06-10,2016-03-22,2477
2016-02-01,4596543,1,1,Queens,2009-06-10,2016-02-29,2455
2016-04-01,4596542,1,1,Queens,2009-06-10,2016-04-21,2507
2016-05-01,4596541,1,1,Queens,2009-06-10,2016-05-14,2530
2018-08-01,4104481,1,1,Queens,2009-06-17,2018-08-06,3337
